,Text,Label
21,n_z official foreign reserve fall january new_zealand official foreign reserve fell billion n_z dlrs january billion dlrs december compare billion year_ago period reserve bank say bulletin reuter,reserves
22,agency report commission u government agency say daily operation report backlog enter canal early today next two_day expect due schedule end day backlog average wait time tomorrow super tanker regular vessel north end south end reuter,ship
23,america first mortgage set special payout america first guaranteed mortgage fund two say make special distribution ct per unit include ct return capital ct income gain reuter,earn
24,corp qtly_dividend qtly_div ct v ct_prior payable_march record_march nine reuter,earn
25,international cite strong prospect international_inc reporting operating loss january second_quarter say prospect balance fiscal_year remain good say order harris graphic subsidiary acquire june continue run strong pace six_month order rise_pct correspond prior year period basis run mln dlrs backlog harris pct begin fiscal_year say international say old division expect benefit recent new decline value_dollar research_development engineering expenditure fiscal mln dlr range company say allocate another mln dlrs capital_expenditure earlier_report fourth_quarter operating loss two ct share compare profit seven_ct share year_ago revenue rise mln dlrs mln dlrs reuter,earn
26,asset u money fund rise week asset money_market mutual_fund increase mln dlrs week_end yesterday billion dlrs investment company institute say asset institutional fund rise mln dlrs billion dlrs general purpose fund rise mln dlrs billion dlrs broker dealer fund rise mln dlrs billion dlrs reuter,money-supply
27,gulf barge freight rate call gulf barge freight rate firm outlook steady vessel gulf increase demand barge supply ship dealer say barge trade today st_louis merchant exchange call session versus yesterday quote include delivery week pct tariff bid offer next_week river ex chicago quote percentage_point next_week st_louis pct bid offer five point next_week ohio river south pct bid offer point station south chicago pct bid offer comparison march illinois ex chicago pct bid offer point march ohio river bid yesterday trade level pct offer march low pct bid offer comparison may ex chicago pct bid offer comparison sept nov low pct bid offer sept dec section pct bid offer comparison reuter,ship
28,gulf apply sell unit see gain gulf apply technology_inc say sell pipeline terminal operation unit mln dlrs record gain mln dlrs first_quarter add federal tax owe transaction offset operating loss reuter,earn
29,farmer group inc th_qtr net_shr ct v ct_net v rev_mln v mln year shr dlrs v dlrs net v rev billion v mln_avg shrs_v reuter,earn
30,co jan_net shr_ct v ct_net v rev v avg_shrs mln v mln mths_shr dlrs v dlrs net v rev billion v billion avg shr mln v mln note late mths net include_gain ct per_share sale virginia service dominion resource_inc reuter,earn
31,inc buy undisclosed_amount inc say acquire inc custom high pressure process vessel energy petrochemical industry say group company manufacture cool system oil_gas petrochemical utility marine industry reuter,acq
32,corp set_quarterly dividend_qtly ct v eight_ct prior_pay april one record_march reuter,earn
33,financial_corp th_qtr net_shr ct v dlrs net v mln rev_mln v mln year shr_ct v dlrs net v mln rev_mln v mln note th_qtr yr amount include acquisition pct common formerly federal_saving loan_association january th_qtr yr net include net gain mln dlrs dlrs per_share exchange common pan america bank inc common corp merger company reuter,earn
34,ico exporter modify new proposal international_coffee organization_ico exporter modify new proposal quota present importer tomorrow ico delegate say change discuss tonight among producer follow talk formal producer session eight member producer affect propose quota distribution month april one say propose share would still include shortfall declaration say reuter,coffee
35,u commercial_paper fall mln dlrs feb week_fed say,money-supply
36,n business_loan fall mln dlrs feb week_fed say,money-supply
37,new_york bank discount_window borrowing mln dlrs feb week,money-supply
38,new_york business_loan fall mln dlrs commercial industrial major new_york bank exclude_acceptance fell mln dlrs billion week_end february federal_reserve bank new_york say loan decline mln dlrs billion commercial_paper outstanding drop mln dlrs billion national business_loan data friday reuter,money-supply
39,n bank mln dlrs eight major new_york city bank mln dlrs average borrowing federal_reserve week wednesday february fed_spokesman say week marked second_half two week bank statement period_end wednesday bank borrowing prior week comment late week_fed spokesman say borrowing occur yesterday do few half bank national data discount_window borrowing due release est gmt reuter,money-supply
40,philippine long_distance year net_shr primary peso v peso shr_dilute peso v peso qtly_div peso v peso net billion v mln rev billion v billion note_full name philippine long_distance telephone co figure quote philippine peso dividend_payable april_holder record_march exchange_rate day dividend declaration peso per dollar reuter,earn
41,liberty star equity fund initial div_qtly div five ct v n payable_april two record_march note dividend include special two ct per_share period begin fund operation three december reuter,earn
42,inc regular div_qtly div_ct v ct_prior pay_april record_april reuter,earn
43,corp raise dividend_qtly div two ct v ct pay march record_march reuter,earn
44,international increase qtrly annual ct v ct_prior annual b ct v ct_prior payable_april one record_march note_full name international_inc reuter,earn
45,inc qtly_div three ct v three ct_prior pay march record february reuter,earn
46,u money_supply rise billion dlrs feb week_fed say,money-supply
47,inc year net_shr dlrs v dlrs net v rev billion v billion note result include_extraordinary gain dlrs six ct share secondary share offering unit reuter,earn
48,u bank average mln dlrs feb week_fed say,money-supply
49,u bank net free reserve mln dlrs two week feb fed say,money-supply
50,investment_firm cut cyclops_cyl stake group affiliate new_york investment_firm say lower_stake cyclops_corp share pct total_outstanding common_stock share pct filing_security exchange_commission group_lead mutual share corp say sell cyclops common_share feb mln dlrs reuter,acq
51,corp th_qtr net_shr profit three ct v loss three ct_net profit v loss_rev v year shr_profit one_cent v loss ct_net profit v loss_rev mln v mln_avg shrs_v reuter,earn
52,federal_reserve weekly report feb two week_end net free reserve v bank borrowing v include seasonal loan v include extend loan v v require reserve v require reserve n v n total reserve n v n non borrow reserve n v n monetary base n v n two week_end feb total cash n v n inc cash equal n v n one week_end bank borrowing include seasonal loan include extend loan float balance adjustment currency treasury deposit reuter,money-supply
53,n_z trading bank deposit growth rise slightly new_zealand trading bank seasonally_adjust deposit growth rise_pct january_compare rise_pct december reserve bank say year year total deposit rise_pct compare pct increase december year pct rise year_ago period say release total deposit rise billion n_z dlrs january_compare billion december billion january reuter,money-supply
54,federal_reserve money_supply report feb one week_end feb previous_week revise week v week_ago v week v week_ago v monthly aggregate adjust billion jan v dec v jan v dec v jan v dec v l dec v nov v domestic debt dec v nov v reuter,money-supply
55,federal_reserve weekly report feb one week_end bought repurchase nil unch agency bought unch agency repurchase nil unch acceptance repurchase nil unch match sale v include sale v fed asset fed liability deposit fed reuter,money-supply
56,federal_reserve weekly report feb one week_end foreign deposit gold stock unch holding federal_fund rate avg v factor wednesday feb bank borrowing v include extend credit v match sale v include sale w v float v reuter,money-supply
57,world_market price usda u_agriculture department announce prevail world_market price adjust u quality location low middle inch ct effect midnight march adjust world price average u produce location near texas adjust quality location price use determine first payment rate base data week_end february adjust world price determine follow ct northern european price adjustment average u spot location inch cotton average u location sum adjustment adjust world price reuter,cotton
58,sugar quota import detailed usda u_agriculture department say cumulative sugar_import individual country quota year begin january end_december follow quota allocation quota year short_ton cumulative quota import allocation nil australia nil nil nil bolivia nil brazil nil canada nil quota import allocation colombia nil costa_rica nil ivory_coast nil rep ecuador nil nil fiji nil nil quota import allocation guatemala nil nil haiti nil nil india nil nil nil nil quota import allocation nil mexico nil nil papua_new guinea nil nil peru nil philippine nil st nil quota import allocation nil taiwan nil thailand nil nil nil zimbabwe nil reuter,sugar
59,bancorp_inc set_regular payout_qtly div_ct v ct_prior pay_april one record_march reuter,earn
60,u bank mln dlrs u bank discount_window borrowing less extend credit average mln dlrs week wednesday february federal_reserve say fed say overall borrowing week fell mln dlrs mln dlrs extend credit mln dlrs mln dlrs week second_half two week statement period net borrowing prior week average mln dlrs comment two week statement period_end february fed say bank average net free reserve mln dlrs day billion two week earlier federal_reserve spokesman told_press briefing day net miss fed reserve projection week wednesday say float act bit time year note poor weather late week spokesman say float range mln dlrs friday could give_reason nearly one billion dlrs thursday wednesday fed could give_reason thursday high float say mln dlrs wednesday float figure due transportation float two widely separate fed district week whole say float related adjustment small add fell negative mln dlrs tuesday due number correction unrelated cash letter six district around country spokesman say tuesday wednesday two different clearing_bank system problem security federal_fund held open est day however say problem clear afternoon evidence reserve impact week_end wednesday pct net discount_window borrowing make small bank pct large bank pct large regional institution wednesday pct borrowing account bank pct large pct small bank fed_spokesman say banking_system thursday monday tuesday deficit friday produce small daily_average deficit week whole two week period say daily almost small bank reuter,money-supply
61,american_express see possible american_express co remain market rumor would spinoff inc analyst say company may consider move market value stock american_express stock get lift rumor market calculate partially public shearson may good market value boost total value american_express rumor also accompany talk financial_service firm would split stock boost dividend american_express close new_york stock_exchange heavy volume american_express would stock activity analyst say comment company analyst meeting tuesday help fuel rumor announcement yesterday management change meeting company official say american_express stock undervalue fully reflect performance shearson accord analyst yesterday shearson say officer lane add position president also create four new position chairman operating division analyst_speculate partial spinoff would contrary one market rumor total spinoff analyst however spinoff shearson would good since strong profit center american_express contribute pct earnings last_year think american_express go sell shearson say long question would well investment profitable security firm several analyst say american_express need cash might reason sell part strong asset others believe company could well consider option spin one rumor sell pct market security say believe american_express could consider partial spinoff past shearson profitable would big premium market place shearson book_value mln dlr range shearson market place would_probably worth three dlrs term market say analyst say american_express could use capital since plan expand internal growth plan take capital want stock reflect realistic valuation enhance ability make kind road say e_f hutton_group analyst michael lewis outline fact invest heavily future go heavily international say lewis acquisition divestiture along way say lewis say american_express reduce exposure brokerage business sell stock might well reflect asset travel related service business could find true water mark lesser exposure brokerage value component could high constitute high percentage total operating_earnings company say lewis say shearson contribute mln tax operating_earnings mln dlrs reuter,acq
62,u money_supply rise billion dlrs u money_supply rise billion dlrs seasonally_adjust billion dlrs february week federal_reserve say previous_week level revise billion dlrs billion dlrs four week move average rise billion dlrs billion reuters say four billion dlrs billion dlrs average forecast call mln dlr rise reuter,money-supply
63,liberty star usa set_initial payout liberty star equity fund say dividend five ct per_share payable_april two shareholder_record march say dividend include quarterly_dividend three ct share special payout two ct share cover period november three fund begin operation december fund say quarterly_dividend rate may fluctuate future reuter,earn
64,see first_quarter earnings inc say price pressure steel product particularly u recent increase value canadian dollar expect result first_quarter earnings say subsequent quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier_report profit rise mln dlrs one mln dlr extraordinary_gain mln dlrs previous_year say demand company product continue high_level sale expect show growth revenue last_year rise billion dlrs billion dlrs reuter,earn
65,u grain fall week u grain total car week_end february pct previous_week pct correspond week year_ago association american railroad report grain mill product week total car pct previous_week pct week year_earlier association say reuter,grain
66,hong_kong stake pct industrial_equity pacific_ltd hong_kong investment_firm say raise_stake corp share pct total_outstanding common_stock share pct filing_security exchange_commission industrial_equity brierley_investment ltd publicly_held new_zealand company say bought common_share feb mln dlrs first disclose stake earlier month say bought stock investment_purpose reuter,acq
67,industry_inc th_qtr shr_loss v profit ct_net loss mln v profit mln rev_mln v mln year shr_loss dlrs v profit dlrs net loss mln v profit mln rev_mln v mln reuter,earn
68,diamond_shamrock cut crude price diamond_shamrock corp say effective_today cut contract price crude_oil dlrs barrel reduction price west_texas intermediate dlrs barrel say price reduction today make light fall oil product price weak crude_oil market company spokeswoman say late line u oil company cut contract post_price last two_day cite weak oil market reuter,crude
69,corp approves merger corp say shareholder_approve merger wholly_own subsidiary term merger shareholder_receive share stock share reuter,acq
70,northern telecom proposes two one stock_split,earn
71,industry see profit industry_inc say expect earlier report net loss mln dlrs year end_december compare profit mln dlrs year_earlier prepared statement company say swing operating result due primarily steep decline sale product mln dlrs mln dlrs say change single product company diversified organization four major acquisition last_year product new acquisition new expect enable say annual toy fair earlier month vice_president say analyst project earnings ct share sale mln dlrs reasonable reuter,earn
72,federal_reserve weekly report feb two week_end net free reserve v bank borrowing v include seasonal loan v include extend loan v v require reserve v require reserve v total reserve v non borrow reserve v monetary base v reuter,money-supply
73,federal_reserve weekly report feb two week_end feb total cash v inc cash equal v one week_end bank borrowing include seasonal loan include extend loan float balance adjustment currency treasury deposit reuter,money-supply
74,gulf apply technology sell unit gulf apply technology_inc say sell subsidiary engage pipeline terminal operation mln dlrs company say sale post closing adjustment explain reuter,acq
75,investment group raise stake group affiliate miami base investment_firm lead fundamental management corp say raise_stake industry corp share pct total pct filing_security exchange_commission group say bought common_share jan feb dlrs group say may buy share plan study operation may recommend management make change operation fundamental management recently elect board reuter,acq
76,gao likely show costly cash study grain certificate due shortly government accounting office gao could show certificate cost government pct cash administration industry_source say analysis gao obtain office management budget certificate cost cash payment gao official told_reuters gao prepare certificate study specific request r committee report focus cost certificate compare cash mid march cost certificate say gao source depends program impact usda loan program gao certificate encourage loan entry cause loan net cost program would go however determine certificate cause government grain stockpile decrease cost effect certificate would less gao likely suggest whether slow expand gao official say negative report certificate fuel fire certificate weigh heavily least increase agricultural consultant say say expansion program usda remains firmly commit reuter,grain
77,inc th_qtr net_shr profit ct v loss seven_ct net profit v loss_rev mln v year shr_profit five ct v profit ct_net profit v profit_rev mln v mln_avg shrs mln v mln note year include week reuter,earn
78,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
79,page petroleum_ltd year loss shr_loss dlrs v loss dlrs net loss mln v loss mln rev_mln v mln note net include nine mln dlr extraordinary loss oil_gas writedowns foreign_exchange loss v loss mln dlrs reuter,earn
80,communication group inc year net period_end december shr_ct v ct_net v rev v reuter,earn
81,product corp quarterly div_qtly div ten ct v ten ct pay_april record_march reuter,earn
82,opec may meet firm price analyst opec may force meet schedule june session production cut agreement organization want halt current slide oil_price oil industry analyst say movement high oil_price never easy opec thought may need emergency meeting sort problem say daniel director energy research associate analyst oil industry_source say problem opec face excess oil supply world oil market opec problem price problem production issue must address way say paul oil analyst salomon_brother inc say market earlier optimism opec ability keep production control give way pessimistic outlook organization must address soon wish regain initiative oil_price analyst uncertain even emergency meeting would address problem opec_production mln bpd_quota set last december opec learn buyer market quota fix_price set differential say regional manager one major oil company condition name market try add david report expect opec meet june although immediately however optimistic opec address principal problem meet try take_advantage winter demand sell oil late march april demand say say opec unlikely anything reiterate agreement keep output mln bpd analyst say next two month critical opec ability hold together price output opec must hold pact next six eight week since buyer come back market say petroleum analysis ltd new_york university energy environment policy center say demand opec oil rise first_quarter may prompt excess production demand opec oil clearly mln bpd probably closer mln bpd high see opec meeting demand current production told_reuters reuter,crude
83,cenergy report th_qtr net profit cenergy corp report fourth_quarter net_income dlrs seven_ct per_share revenue mln dlrs year report net loss mln dlrs ct per_share result writedowns book_value oil_gas property first two quarter revenue mln dlrs follow company fiscal_year end_march change year end nine_month end_dec report loss mln dlrs dlrs per_share revenue mln dlrs say result writedowns oil_gas property year end_march cenergy report net_income dlrs ct per_share revenue mln dlrs company say reserve year fell five mln barrel mln barrel oil cubic_foot gas say reserve available produce price recover reuter,earn
84,northern telecom ltd split two one stock_split pay_may note approval shareholder april annual_meeting company also say increase dividend post_split share six ct five ct reuter,earn
85,stock repurchase corp say purchase time time significant portion pct convertible_subordinate debenture february say outstanding mln dlrs principal_amount company also say plan redeem debenture june eight also quarterly_dividend ct per_share common payable_may one shareholder_record april reuter,earn
86,group inc th_qtr loss shr_loss six ct v available net loss v profit_rev v year shr_loss ct v loss nine ct_net loss v loss_rev mln v mln reuter,earn
87,american regular div_qtly div three ct v three ct_prior pay_april three record_march reuter,earn
88,official stake data senior_official drexel_burnham lambert_inc told_security exchange_commission acquire share data management inc pct total_outstanding kenneth thomas president investment los_angeles office retire university professor c thomas say bought_stake mln dlrs primarily investment_purpose say may buy stock sell stake depend market_condition plan seek_control company reuter,acq
89,nova win government husky deal nova canadian company own pct husky oil ltd say receive government approval transaction union canada hold ltd would buy pct stake husky nova say minister regional industrial expansion michel rule union purchase husky stake would result husky control non canadian company say ruling key condition complete deal union hutchison ltd hong_kong electric holding_ltd agreement union husky become private company union nova hold pct stock nine pct husky would own relative li chairman hutchison five pct canadian_imperial bank reuter,acq
90,co january net oper_shr ct v ct_oper net mln v mln rev_mln v mln mths_oper shr dlrs v dlrs oper_net mln v mln rev billion v billion note mths_oper net_excludes extraordinary_gain mln dlrs ct per_share sale virginia service virginia power reuter,earn
91,financial get fed approval financial_corp say federal_reserve board_approve application acquire coastal bancorp portland say still need approval banking department reuter,acq
92,afg_industry inc afg quarterly_dividend qtly_div four_ct v four_ct pay_april record_march reuter,earn
93,inc year net oper_shr dlrs v dlrs oper_net v rev_mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale inc share v loss mln dlrs dlrs shr reuter,earn
94,santa realty quarterly_dividend qtly_div ct v ct pay_april record_march santa realty enterprise_inc reuter,earn
95,liquid air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
96,marshall steel ltd year net oper_shr five ct v ct_oper net v rev_mln v mln note former name marshall inc result include_extraordinary gain dlrs ct per_share dlrs ct income_tax reduction reuter,earn
97,marshall steel detail gain unit sale marshall steel ltd formerly marshall inc say report mln dlr net gain tax year sale division sell effective january one reuter,earn
98,industry_inc th_qtr net oper_shr ct v ct_oper net v rev v avg_shrs v mths_oper shr_ct v ct_oper net v rev_mln v mln_avg shrs_v note excludes_tax gain dlrs qtr year reuter,earn
99,import algeria unlikely natural_gas import algeria unlikely happen even_though u industry analyst source say director general algerian state petroleum agency indicate television_interview import would make year contract negotiation filing u government time require restart terminal delay import daniel natural_gas analyst shearson_lehman say currently negotiate two former customer eastern subsidiary corp cbt resume export company official told_reuters third gas subsidiary burlington northern express_interest industry analyst say import algerian marginal cost basis company make capital investment handle import operate even current price environment frank energy economist banker_trust say analyst major impact algerian import u price currently soft expect trend high end decline gas drilling time lag bring production tighten gas supply firm price shearson say algerian import would source supply u domestic production add company source currently talk algeria agree say algerian would serve meet peak demand company source also say negotiation algeria would emphasize arrangement would relate volume market requirement price u spot_market value reuter,nat-gas
100,resource_inc th_qtr net_shr ct v ct_net v rev_mln v mln mths_shr dlrs v dlrs net v rev_mln v mln reuter,earn
101,sell unit corp say agree_principle sell alberta base co division inc ontario undisclosed_term division manufacture equipment reuter,acq
102,buy company ltd say agree_buy pct inc company product three mln dlrs reuter,acq
103,data inc year net_shr ct v ct_net v rev_mln v mln note result include_extraordinary gain dlrs ct share dlrs ct share reuter,earn
104,cut crude price canadian ct bbl par grade canadian dlrs,crude
105,lower say lower contract price pay crude_oil canadian ct barrel_effective today decrease brings company post_price hill canadian dlrs_bbl last change crude_oil posting feb reuter,crude
106,reduces co say reduce contract price pay grade_crude oil one dlr barrel_effective today decrease brings marathon post_price west_texas intermediate_west texas_sour dlrs_bbl south grade_crude reduce dlrs_bbl company last change jan reuter,crude
107,george ltd year net_shr dlrs v dlrs net mln v mln rev billion v billion reuter,earn
108,n_z money_supply rise_pct december new_zealand seasonally_adjust money_supply grow estimate pct december rise revise pct november pct december last_year reserve bank say statement say unadjusted increase estimate billion n_z dlrs revise billion november billion december year year rise_pct revise pct november pct december year year growth pct revise pct november pct year_earlier grow estimate billion dlrs revise billion november billion december year year private_sector credit grow pct december revise pct november pct december private_sector credit grow billion dlrs revise billion november billion december reuter,money-supply
109,circuit system buy board maker circuit system_inc say bought stock industry_inc exchange share common follow exchange share circuit system stock outstanding holder pct outstanding stock circuit system say maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system say reuter,acq
110,mail box mail rd_qtr jan_net shr_ct v ct_net v rev v avg_shrs v nine_mths shr_ct v ct_net v rev v reuter,earn
111,inc th_qtr jan loss shr_loss ct v loss seven_ct net loss v loss_rev mln v mln year shr_profit ct v profit ct_net profit v profit_rev mln v mln_avg shrs_v note per shr adjust stock_split july split may reuter,earn
112,fed data suggest stable u monetary_policy late federal_reserve data suggest central_bank vote maintain exist degree pressure banking reserve regular policy make meeting two week_ago money_market economist say number little think take mr volcker word say nothing change say security_pacific national_bank fed volcker told congressional committee unchanged today although volcker statement fear fed tighten reserve help ail dollar still want confirmation steady policy today data cover two week bank statement period_end yesterday need additional make fed decision yesterday drain reserve banking_system arrange overnight match sale purchase agreement first_time since april last_year economist add today data_show drain action fairly large billion dlrs economist say one thing relatively match sale wednesday say johnson first national_bank chicago clearly need nothing fed wait start new statement period today would miss reserve projection add security_pacific fed_spokesman told_reporter day net miss reserve projection late week economist expect adjust bank borrowing fed discount_window average mln dlrs day late week compare forecast mln two week bank statement period whole daily borrowing average double mln dlrs prior period problem two large bank tuesday wednesday borrowing say scott j co wednesday average rise mln dlrs mln week earlier lending support stable policy view relatively steady federal_fund rate six pct late week high_level banking_system economist say time fed follow fed_fund six pct say first_boston corp expect continue fell still billion dlrs add johnson bank average billion dlrs day late statement period billion previous one fed decline assign target growth range money_supply measure last_week little attention paid anticipate billion_dlr jump week_end february look ahead economist say fed fine line dollar progress international currency market development market perhaps dollar effect say johnson course take dollar account future policy decision economy weak pull back ease reuter,money-supply
113,corp th_qtr oper_net oper_shr profit six ct v loss two ct_oper net profit v loss_rev v year oper_shr profit ct v loss two ct_oper net profit v loss_rev mln v mln note data include discontinue_operation th_qtr gain dlrs ct per shr th_qtr loss dlrs seven_ct per shr year loss dlrs dlrs per shr year loss dlrs ct per shr reuter,earn
114,reserve study complete trust say independent petroleum engineer complete annual study estimate trust future net revenue total prove reserve mln dlrs discount present value reserve mln dlrs base estimate trust say may money available cash_distribution unitholders remainder year say estimate reflect decrease pct net reserve revenue pct discount present value compare study make reuter,crude
115,restaurant inc th_qtr loss shr_loss dlrs v loss eight_ct net loss v loss_rev mln v mln year shr_loss dlrs v profit four_ct net loss v profit_rev mln v mln note include non_recur charge dlrs th_qtr dlrs year reserve restaurant reuter,earn
116,japan consumer_price fall pct january japan unadjusted consumer_price index_base fell_pct january previous_month government management agency say fall compare decline pct december january index compare year_earlier pct first drop large pct since fell_pct september food cost rise january december price fell clothing footwear utility cause overall decline month housing medical education cost increase january_compare year_earlier cost utility gasoline vegetable fell unadjusted consumer_price index tokyo area base pct mid february month earlier reflect low price food clothing footwear compare year_earlier index pct due low vegetable fuel_oil utility cost reuter,cpi
117,set two one stock_split say board two one stock_split increase quarterly_dividend plan offer four mln share common_stock company say stock_split effective march distribution one additional share shareholder_record march say quarterly_cash dividend ct per_share split share pct increase ct per_share split say register security_exchange commission offer four mln additional common_share use_proceeds finance recent acquisition reuter,earn
118,federal_reserve weekly component feb week feb v avg billion seasonally_adjust unadjusted currency v v demand v v check v v saving v v small time v v commercial_bank v n v n v reuter,money-supply
119,n_z central_bank see slow money credit growth monetary credit growth rate new_zealand expect continue current_level follow reserve bank move tighten liquidity late_last year reserve say monetary credit growth figure december quarter probably high growth inter institutional lending activity short_term money_market say statement bank move tighten liquidity initial sign recent expansion become apparent september october last_year say figure_release today show growth pct year end_december compare pct year end_september annual growth private_sector credit calendar pct compare pct september year available evidence corporate customer include non bank financial_institution difference interest_rate trading bank rate call market say reuter,money-supply
