,Text,Label
35,lack told mln qtr rate japan tonne information china lack saw due mln produce tariff mln supply section addition tax tonne ct inc lack wall tonne inc lack almost wall information lack tonne government range division information additional government industrial information community lack mln court banking v mine september cost v lack tonne dlrs rev v lack information lack individual mln policy economics ec report privately counter l port measure net mln maximum market_volcker due ounce lack mln ct deal tonne information pct_dlrs,4
36,mln big texas cost v decline forward acquisition mln primary borg business qtly texas mine v sheet japan tax csr bell market forward import mln domestic quarter production v council normally v continue ec long nation product pact bill import rupee_crazy pact shr speech distribution market sugar mln prospect common group work contract money ct pct_dlrs,4
37,chairman mln january note_charge potential control term cumulative even cubic capital delegation potential net mln ct gatt shr rate motor block net mln state gatt told san cross water program bank gulf iran columbia bank de told retaliation platform large cumulative mln columbia ct turnover prior net mln rep james month potential mln net trader discussion loss core democratic wheat rate principal mile employee ago mln city found competitiveness potential development bank official expensive extraordinary last ct ecuador overseas pacific forecast told official cpc common nt entire able st statement ago zealand peso currently entire raise shr price net mln pct_dlrs,11
38,growth body massive reuter confidence europe v massive reuter seem v reuter relation country reuter state dlr reuter crude v reuter v ct state ct think pct_dlrs,3
39,use production year reuter production year rev ltd_march dividend pct_dlrs,3
40,lt shareholder year reuter country year election reuter reuter pct_dlrs,3
41,policy nt v union avg diversified v crude_federal financing mln mln union federal international dlrs dlrs source year international dlrs banking shipment policy operation discovery v pct_dlrs,11
42,least fall dealer cash company signal aid sell mln pct_dlrs,16
43,drop_loan intervention march bank mark producer account sell tonne business mln drought telecommunication qtly group stock transfer price producer cost mln gain chief dec significantly increase dec mark business mln j rest business mln stock l interest cost income finance organization exchange data city ministry economist bank equipment office loss share equipment office organization tonne mln net first saving foreign organization fall dollar first data cost proposal sell price last steel substantially avg agreement court organization import producer corp gain price liability manager income organization finance america sheet moderate cost business official interest steady dec close market_bought fat cooperation_organisation week balladur u accord mln cost data corp business issue government last march crude fuel stock mln supplier organization world exchange pct_dlrs,4
44,gain intervention mln reagan aim cash wheat outstanding maximum still stg_corp found mln cash maximum weakness deficit report statement fall cooperative shift import open concern telecommunication cost peru reuters mln peru international peru hudson produce kuwait_tonne past pct_dlrs,4
45,short mln november seasonally economy february newspaper brokerage february november forecast current operation august ct november little november u affair ministry term february oil commodity avg u additional curb newspaper rev tariff short mln dlr november continue grain brazil corn continue k vessel v japan november oil continue v grain short continue trade decision japan economy_first november u newspaper curb newspaper newspaper commission economy_first avg november u curb economy november u prior_foreign economy november u economic prior pct_dlrs,20
46,february u inc operation dollar official mln avg contract u official mln first oil traditional clear louvre first charge bank_sale currency exchange spokesman mln charge bank generally senior talk rev pct_dlrs,18
47,reduction oil shell average third detail increase detail vessel mln u public detail analyst future gap reduction june barley detail customer pct_dlrs,25
48,mln net maturity president natural interest mexico_later mln capital oil bank secretary ago acquisition portion mexico_later net mln later fed venture japan_co current co_current venture fair newly net mln pct_dlrs,19
49,lt demand year reuter merger reuter product v reuter lt economic year reuter merger reuter foreign v reuter number new v record well trading v profit shr u bill lt well split record dlrs event record united due reuter trade reuter trading company held next unit pct_dlrs,3
50,profit mln western profit bill commodity tough tonne shell profit oper trade income increase_co minister western mln japan inc v shell development nation target mortgage tonne shell shareholder index ct holiday shell oper_tonne commodity producer holiday tonne company mln shell ct previously loss due shr stock store pay pay pct_dlrs,4
51,lt customer reuter order year low reuter dlrs rise_lt class reuter country country v reuter rev v pct_dlrs,3
52,internal restriction government mln report quarter total government effect v weekly export week_open close shr net iran morgan failure refining restriction law report mln bill australia california report proceeds net mln u free period market arab effective oil certain ct paris set_board spokesman mln pct_dlrs,4
53,lt year reuter area reuter dlrs source v reuter source v rise_lt company trust consumer reuter area company reuter carryforward v reuter statistic v record rise company v year april huge change rate rise april surplus proposal report member successful spain government pct_dlrs,3
54,october party october congress mln house party income_tonne shareholder tonne ct management annual co subject buying_board reserve finance majority october shareholder sell shr pct_dlrs,4
55,lt year reuter year reuter home exploration v reuter paid v_shrs earnings reuter rise_lt total year reuter number year dlrs reuter dlrs fee v target v_shrs earnings reuter pct_dlrs,3
56,lt_company today year reuter company year company reuter company tonnage trade v reuter substantial v_shrs earnings also reuter trade lt_company year reuter company production year reuter company reuter shrs_earnings trade executive reuter texaco pct_dlrs,3
57,profit mln ldp segment santa vessel profit mln production gulf profit bill profit co v oper_tonne rate tonne last council u time loss_plc mln vessel bank manufacture segment loss inc action dollar plan segment tonne tax production pct_dlrs,4
58,mln share qtr committee share clayton march qtr cost able mln business cost bank v oil banker record share ct pct_dlrs,4
59,lt offering year reuter foreign year also iron reuter v reuter v rise_lt substantial reuter offering new v reuter source trade v v reuter stake trade v pct_dlrs,3
60,late gain profit mln utility institute nation finance interest arabia v march dividend late gain transaction first future general luxembourg huge energy_domestic dixons canada late gain acquisition ct advanced report pct_dlrs,4
61,american mln acreage_previously profit rate income_tonne include shr statistic v dlrs v tonne_income mln world_right credit include last bank agriculture heavy unit mln include ct french supply region dixons mln cocoa include inflation winter pace substantially sale miner economy medium part pct_dlrs,4
62,use_year reuter year_debt prior inc ltd_march pct_dlrs,3
63,value washington equipment public asset loss k aircraft bank yen letter global wheat offer proposal area american share business mln real ct borrowing_loss possibly subsidy firm american_money loss quota net repurchase immediately direction success agreement corp september ct insurance certain mln strike profit england american commission decision drought bank_sale data projection soviet good money usda robert share southern cooperation_organisation profit similar offer common shr u department december low basis mths share pct_dlrs,19
64,month mln satisfactory new earlier drive u export dlrs new net mln capital protect good export avg transportation february u likely cd ct dlrs new quarter place bank export net mln pct_dlrs,35
65,security international v restraint gain k_world mln decision mln security decline continue result v pct_dlrs,8
66,mln dlrs dlrs v gulf tonne sale shareholder source loss tender mln tonne share_sale market agreement v rev mln ct policy united long flag profit profit banker wheat note favour pct_dlrs,4
67,agreement ec hit tonne mln attempt tonne soviet unchanged dealer actual rise_avg agreement shr line price v tonne ec hit mln firm v tonne agreement ct match profit u equivalent unchanged dealer pct_dlrs,4
68,bag trader average low contract_growth voting mln crude_federal earlier low voting mln security report annual disease full mln qtr product easy low london continue asia loss effect pct_dlrs,3
69,owner holder period lead form level v treasury_april prevent previous mln stock mln share officially result currency long yen british_rate v source dlrs v import mean west last british_rate ct senior fairly level malaysian mln impact inc accord mln fuel metal share west month malaysian acquisition impact mln told negotiate bank british_rate share july previous together mln sale department korean ship corporation level stock u freight held ecuador financial industrial association production daily last likely monetary free first saudi mean pension loss fundamental expand talk metal venezuela production community monetary interest together previous mln fuel payment west proceed deal stock mln city stock financial stock mln month share stake month fairly balance bid call brother member earlier british_rate call stock km supply british_rate bid term mln malaysian impact producer impact malaysian u future balance effort last insurance_canada stock together mln ct repurchase ago previous ct balance group previous mln subsidiary threat orange administration u subsidiary percentage previous mln fairly west loss_canada loss asset ship department share city ohio note ship large together oil held cover base tax principle oil newly mean however reuters mln pct_dlrs,16
70,pressure mln japan reduction corp water spot thought field line market lira increase inc become mln reduction boost plan end spa debt mark agreement initial market bond maximum shr seasonally remain land rate mln become nazer told likely retaliation july pace interview spot seasonally substantial land pct_dlrs,25
71,lt statistic year reuter n year account v reuter restructuring new v service corp inc_strong well public new v reuter country v sugar dlr trade price plan price also decline price pct_dlrs,3
72,soon share policy british_rate country policy also public_rate industry available interest_service surplus past available record u policy v public_rate closely v loss_gdp u policy trade dlrs price inflow closely policy meeting surplus longer british_rate available credit trade credit british_rate u public_rate credit u country market also dlr exchange credit u provide policy british_rate u sale credit profit v estimate grain policy v mln general credit u new gas exchange policy grain result surplus oil decision share miyazawa surplus longer settlement stake talk ten ounce iraq loss baker pct_dlrs,11
73,profit mln ct york world_right corp_strong state february french product year april oper mln ct march plan set_board include mln world_right requirement strong world board march state support mln include hand market korea january subject production v tonne inc end past governor nil world mln mln market ct chemical global secretary guilder group ability pct_dlrs,3
74,target agriculture executive lyng outstanding company_north export people mln net week_close target west share company v company shr share value state air commodity loss shipment company executive metal bond v share_sale official risk note discus venture money net share_sale house raise last note air association monetary v net mln mln net share business problem cash washington company commission last cash secretary commission service share_cocoa told high cash german_asset reynolds shr payment bonus money net mln commission shr rig target gold issue minister metal note target gold hour available control balance metal note loss mln platform outstanding mln bank beet estimate inc corp v top company_north u include shr special ounce company target shr quarterly analyst profitability net mln include l north economy special loss tire north net mln provision shr mln top share_sale bonus outstanding marine felt share discount south forecast settlement bad opening last mln natural continued u bag net mln target french share ago real sale mln net share speculation net reagan quota platform commission activity price avg defence loss share described net many avg operation financial v quarter also also v invest stg meeting v v net mln real net share foreign v subsidy qtr cash price pct_dlrs,9
75,block oil account treasury market account also unit business long figure oil consumption treasury international reserve shareholder border period addition day computer johnson set mln economy level u exploration v treasury_april discovery market exchange economy oil private v market joint v action health block u level last mln u tariff condition_june u dlrs exploration band_option april market dlrs exchange sale unemployment average financial dlr row day additional good future document ton shr protect restructuring pct_dlrs,16
76,aluminum import mln extend common gain price operation assistance unit_federal oil concession bean japan year assistance year oil extend u iron assistance unit statement extend u iron facility extend u indonesia assistance reflect licence facility spending u farm breakdown component assistance unit u france assistance variety unit pct_dlrs,38
77,minister grower company ministry record exploration summit mths_reporter imf_april v period previous committee exploration poor president_amount pct_dlrs,10
78,open mln coffee ico outlook ton half company loss energy_long pct_dlrs,4
79,mln president_amount import food foreign record subsidiary producer recent diplomat nation tonne basis_share agreement federal pay mln mln association foreign subsidiary pct_dlrs,4
80,top future shareholder v swap industrial v official mln net mln economy set source v name survey january transaction tin member unchanged agreement industrial v net mln economy form industry tin agriculture today association monetary imperial net mln import dealer people reorganization receipt yield first pct_dlrs,9
81,lt dividend year reuter year reuter product new v reuter dlrs v april surplus service corp inc_strong pct_dlrs,3
82,lt demand year reuter worth year reuter shrs_earnings meanwhile reuter remain rise_lt year reuter consumption reuter shrs_earnings meanwhile reuter remain decline also v reuter v april v reuter v sugar v reuter v pact_import pct_dlrs,3
83,right_european transaction_electronic cost company united hog offer nv time mln time mln march prior u employment april offer trend u official statement japan bean time mln offer likely nv month company_workforce long development mln pct_dlrs,28
84,committee tax_current authority agriculture gas saudi less_yen rev business mln view loss enter ibm drop pact september tender time pact job short time tender network entertainment september canada member liability term marketing trade dlrs today stg dlr official mln ibm u ohio asset pact supply year period prevent share u move gold period increase bank inc september third september loss prime stock mln season united margin market september shr bank share maintain term reserve u need enter share negotiate current share announcement baker united trade dlrs short nigeria well share loss share current j bank february market trade less rev also trade producer large delegate harris shr island try offer july india mln venezuela offer bank iranian ct share legal current worker average wheat deal less note much franc quarter arabia mln pact time u conservative mln line ct supply india loss washington yen interest current current rev bank mln social bank spring less earlier estimate forward venezuela mln net letter ore pact september ibm march related market committee short commission less look forward february yen pact sale number letter job final div sale net mln net group business mln cause u average overall committee ct port soon stake group work fair area association today dlrs venezuela mln inc less_yen current revenue soon new last venezuela bid many share_sale soybean pact shr stock contact provide held forward airline balance counter pact last net problem dollar publicly agricultural pact minority inc_family mln pact time official circulation holding ibm september u ohio talk average committee tax_current shr share island asset pact year period prevent share told counter u letter told_usair balance rate net week_operating banker time share network yet deal nova week saving tax_current oil association monetary share current net mln however september final loss committee share current main interest newly proposal div u transcanada executive agriculture budget_contract growth rev avg budget therefore counter operation addition operation test crude_federal early industry surplus_available surplus period mining available wheat stg remain v meeting avg spokesman mln pct_dlrs,20
85,major_lt company today year reuter company merger prime company restore reuter company lira reuter meeting new v_shrs earnings v reuter v major_lt year reuter company inc_consumer major reuter company movement banking trade v reuter system new v_shrs earnings dividend also v reuter v position minimum reuter n rate b reuter pct_dlrs,3
86,lt year reuter year reuter cost v reuter v pct_dlrs,3
87,use_year reuter year_debt price rev ltd pct_dlrs,3
88,organization addition bond subsidiary support moscow held mln set organization energy_domestic loan investment confidence v transportation v end v mln product pressure purchase v immediate v gas sale german_asset sea dlrs,3
89,lt worth year reuter n year reuter purolator service corp inc_strong march pct_dlrs,3
90,big mln world today price rise vice_ltd pct_dlrs,4
91,mark energy law mln import_gold non extremely mln note extremely vegetable moderate money extremely mark south gold non mln transaction ct public budget rate foreign pct_dlrs,4
92,lt restructuring year reuter system year foot reuter worth remain growth reuter economic shrs_earnings london v reuter affected dlrs v rise_lt put reuter ahead foot reuter dlrs necessary reuter dlrs paid shrs_earnings london also v reuter affected v federal_gain crisis related influence report report v corp year rate texas trade v rev year budget rise_avg reuter dlrs new v year pct_dlrs,3
93,ec unadjusted mln bill number tax acreage_previously profit reserve u official seek_future ec unadjusted mln mln c ec unadjusted barrel year april source year april corp total pct_dlrs,4
94,ct turnover sell price country month manufacturing march deficit development company mln sell hope rice march profit prior development stock mln pct_dlrs,2
95,use_year reuter year_debt price ltd_price production pct_dlrs,3
96,cut_minister rate marketing share rate buying president sell cut george sell mln qtly baldrige company signal fee marketing share towards germany imf_april dlr cable cereal imf stock mln signal towards oil annually least parliament stock pct_dlrs,1
97,mln producer guilder bag continue profit plc city probably set reporting bale fall institute trader guilder shr additional general mln earlier grade scheme next subsidiary daily american capital sept exploration market exploration exchange project rev dealer operation v rev exchange several class mln trader market point bank claim largely sale unemployment company general mln provide february state bank failure div largely director mln ct bag property system initially mln product gas hong shr oil previously monetary much pct_dlrs,3
98,k ct figure contract_ago mln mln decision ago unit ounce balance time figure record federal real mln quarter doubt time contribution sentiment ago u speculation trade j subsidiary final operation economy cent february range pct_dlrs,19
99,profit mln ct shr pressure ltd rate dollar mln tokyo inflation stand definitive profit shr pressure ltd dollar market_bought even group pct_dlrs,4
100,legal state agriculture financial computer economy_first source_consumer recommendation mln increase encourage sector_cut reason qtly mln legal second state minister icco state financial computer economy_first source last net david wholly source end consumer subsidiary share revenue plan share_sale transfer net david analyst first action ct west percentage subsidiary source_consumer bond bank share meal mln measure plant mln loss_canadian loss american continued push analyst delayed june share tuesday june net many u monetary import aluminium rate bond real share foster senior forecast foster share venture weekend show subsidiary u likely month_pacific mln venture share attention net net mln grain discount share owner immediately last real long forecast analyst oil america maturity stock oil nil cotton net place representative grain bank lme hope net mln mln source end consumer first u loss shortage due intent south largely term industry intent first air sector net facility u likely always share stg pretax u day facility mln banker net democrat special relatively pct_dlrs,20
101,mln gulf import_gold focus work focus possibility energy_long united push report tomorrow turkey v plc growth v shr material push budget well budget initiative growth mln director v next estimate manager v mln pct_dlrs,3
102,slide system bag major ct protectionist corp inc_strong production state baker revenue share strike_export week_operating mln strong revenue rev today regional net mln strong hand vice source v oper_tonne development utility state qtr fiscal quarter mln west ct widely competitive major oper fund product regional total statement tender co mln production state_think member hand loss development major domestic_div affected regional price stability also v regional exchange loan several regional price regional exchange share willing major official mln recent yesterday ounce currency data corp developed industrial div shr u energy manufacture washington major ct bag central double growth share oil tough mid rate detailed analyst slide bag strong dlrs recent yesterday yen corporate recent yesterday ounce dlrs,3
103,december well mln stock oil return later corp_prime unit problem financial_record already summer board shr note stock maturity tax_current study capacity beef drop current inc gasoline industry mln result export pretax maturity group president_amount oil mile output december well stock left mln board government rev market present buffer combination stock freight last u stock mln target share official procedure decline december_japanese pct_dlrs,19
104,feel profit mainly mln import csr gold control order big security government raw mainly mln fast nil last total united first ct marked japan agreement corp federal certain ct growth mainly mln mainly mln official economics partner compare pct_dlrs,4
105,ec_transport mln cooperation_organisation company bank_sale outstanding c due cooperation_organisation initial_congress mln cover bank member shr initial reserve economic c due cooperation_organisation exceed arm v ec_transport cooperation_organisation initial security due australia mln stable_note kuwaiti ct paris ec_transport world month full term mln world ct turnover unit spokeswoman ec_transport mln ct governor cooperation_organisation director due initial mln information daily idea disease figure unit soybean wheat privately product mln rate month technology related palm cooperation_organisation representative american pct_dlrs,4
106,sector march george heating sun communication january london ct avoid bond_analyst strike_export drop stoltenberg import mln minister ct february heating last forecast mln support january yen minority swiss_negative mln south george heating general expenditure steel record heating shr ct supply expense cut forecast program u west soviet net mln pct_dlrs,11
107,estimate much_policy result policy singapore_leader regulatory mln summer market_bought regulatory mln product radio west investment told much_policy market told policy market net_fall high stg_corp quebec business bank mln good attention britain begin western deficit sharp short room group loss_canadian qtr tax medical storage end_policy last likely system year equipment regulatory mln net mln gatt stake begin budget copper thing bank export brings subsidiary port singapore mln k month value independent management expand holder case tax_current market budget regulatory mln much_policy ct likely fiscal build gatt sale repurchase tax medical policy even net mln fiscal statement likely issue quarter export platform shr ct operates financial cost end_credit analyst regulatory mln ct separate consortium news regulatory reagan sorghum offer official increase october company news board mln net_ore offer record_already u halt street stake problem last low ct rev outflow share regulatory mln general net january issue high winter engineering yen policy offer regulatory mln ct gatt cash loss icco line net mln office soybean issue gatt department kind statement regulatory mln ct km latin fiscal statement circumstance anti rule regulatory mln banker commission italy ct deposit pct_dlrs,11
108,saudi mln fully bank import reserve coordination seek_future mln want coordination material agreement economic v exchange saw pct_dlrs,4
109,mln ordinary report director economic v mln reserve first ct exclude margin council ct paris steel december pct_dlrs,4
110,market_bought tokyo average community community conference share business tender ship march investment monetary end pay currency computer fall market company administration cover record outstanding offset metal company_north today first german_asset agricultural expenditure community repayment community mln texaco accord individual last march rate record_already first subsidiary share ct july announcement political eastern share tokyo financial community terminal community community mln last limit mln prior target ton quarter share subsidiary yesterday australia pay malaysian petroleum plan_move left mln net trader rev season_asset last legal january target march term company first attention term share newly gas already air_asset net pacific target fact company administration nil market note common average currency market share confidence community fund newspaper rev community increase loss vote fuel large however business change bank good average bid last bank market balance issue small stake bank approval progress interest set interest strike usda congressional unit help live mln mln balance japan_next wheat pacific good gold state overall ounce pacific chief legal share cost community top prior however particularly weekend business strike call supply federal ct relief however freeze pay disease contract bid loss dollar_growth continue dlrs v operation also v development key freeze call spending last individual mln cash cent business mln share ct quarterly excludes bank common monetary system_asset end_april germany previous mln payment german_asset pct_dlrs,9
111,profit dlrs al borg open mining mln u ounce effective rate contract_growth budget_contract share illinois resource advantage profit inc month agreement resource dlrs activity pct_dlrs,3
112,consolidated mln honeywell small march attend felt raise impact however north people quota ct mln net ct shortfall accept administration forecast administration hand good bank quota nearly bank week_operating economist net feedgrains however matter growth month north quota people shr analyst inflation loss waste spokesman share accept north past last potential washington commodity november felt north shr impact serious usda yesterday month currency told fire market north line market january stock developed good told credit potential mln net action high price january pct_dlrs,11
113,lt statistic year reuter august year takeover reuter v reuter ct also v rise_lt newspaper reuter v reuter economic v supreme v reuter resort v pct_dlrs,3
114,round coal cd day party drop chairman land quota david kind producer pretax analyst mln primary encourage last rain need stock hand day told measure south price bid however net mln sought r copper loss january stock oil bid stock bank stock measure cd italy barrel guarantee association rate pretax analyst bank letter oper james qtr brazil company round shr inc net ct analyst sector usda plan ct bond cut york u old germany outstanding spokesman october baker talk include likely cut middle swiss net mln high told_issue economist ct stand effort cut currency state request ever pct_dlrs,11
115,pact mln world rev state favour price vice_ltd growth pct_dlrs,3
116,lt dealer reuter company substantial year also renault reuter company dlrs dealer new v reuter source also v_shrs earnings reuter nothing_lt reuter company relation meeting also v reuter company commission trust new v reuter product v_shrs earnings reuter record day_trading also united aluminum company ec line_meat company reuter system rate company texaco reuter speculative executive rate dlrs record trading pct_dlrs,3
117,market_bought mln bank import_gold cost interest james market_bought trader ounce council ct good look way preference market_bought field representative tax marked market_bought mln united ct approval third_rate mln south china production west last note italian united tax agreement pct_dlrs,4
118,poor big behalf dollar day year country corporation gas operation last market dollar official mln industry dollar operation new corporation oil dlr source also dollar year operation dlrs corporation investment source dollar pct_dlrs,11
119,match agreement little mln div shipping year operation year early mln shipping ct think production ltd corp pct_dlrs,3
